label,combo_id,seed,iter,population,sigma,alpha,hidden_sizes,episodes_per_eval,iterations,temperature,topk,K,J_curr,J_best_true,SR_curr,MX_curr,wallclock_s
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,55,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-119.13333333333334,-108.0,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,56,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-114.2,-109.6,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,57,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-119.4,-106.33333333333333,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,58,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-118.53333333333333,-107.8,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,59,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-116.13333333333334,-107.86666666666666,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,60,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-116.93333333333334,-109.86666666666666,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,61,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-113.66666666666667,-109.0,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,62,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-100.86666666666666,-107.26666666666667,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,63,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-113.13333333333334,-110.6,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,64,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-115.93333333333334,-107.6,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,65,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-117.6,-108.93333333333334,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,66,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-115.13333333333334,-109.53333333333333,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,67,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-116.2,-107.33333333333333,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,68,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-113.2,-108.13333333333334,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),11,69,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-103.73333333333333,-110.06666666666666,1.0,0.5,68.6
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,0,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-1000.0,-557.8666666666667,0.0,-0.33423666917073497,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,1,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-916.2,-382.0,0.4666666666666667,0.29001729882971533,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,2,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-439.46666666666664,-293.4,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,3,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-314.26666666666665,-256.8,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,4,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-289.73333333333335,-228.86666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,5,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-248.4,-227.73333333333332,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,6,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-246.13333333333333,-205.0,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,7,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-225.46666666666667,-206.73333333333332,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,8,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-234.2,-199.66666666666666,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,9,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-219.6,-200.73333333333332,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,10,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-225.93333333333334,-188.06666666666666,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,11,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-210.66666666666666,-197.6,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,12,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-214.8,-183.93333333333334,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,13,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-207.86666666666667,-194.06666666666666,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,14,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-192.73333333333332,-184.8,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,15,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-204.26666666666668,-187.93333333333334,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,16,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-200.86666666666667,-176.4,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,17,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-203.66666666666666,-190.66666666666666,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,18,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-200.4,-189.86666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,19,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-194.06666666666666,-190.66666666666666,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,20,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-190.46666666666667,-188.26666666666668,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,21,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-180.86666666666667,-179.86666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,22,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-194.33333333333334,-170.33333333333334,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,23,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-191.13333333333333,-175.46666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,24,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-184.13333333333333,-179.26666666666668,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,25,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-197.73333333333332,-178.06666666666666,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,26,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-186.33333333333334,-176.8,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,27,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-189.06666666666666,-169.73333333333332,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,28,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-177.8,-171.26666666666668,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,29,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-192.8,-174.86666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,30,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-203.0,-173.33333333333334,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,31,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-180.73333333333332,-167.86666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,32,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-185.66666666666666,-180.2,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,33,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-209.46666666666667,-179.06666666666666,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,34,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-194.66666666666666,-171.46666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,35,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-196.2,-173.0,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,36,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-191.46666666666667,-167.46666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,37,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-199.93333333333334,-177.46666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,38,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-185.73333333333332,-163.86666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,39,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-183.73333333333332,-178.2,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,40,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-199.66666666666666,-170.13333333333333,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,41,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-197.6,-173.6,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,42,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-187.06666666666666,-178.33333333333334,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,43,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-183.46666666666667,-165.46666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,44,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-190.53333333333333,-166.86666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,45,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-193.0,-167.53333333333333,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,46,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-197.4,-171.26666666666668,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,47,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-182.8,-177.6,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,48,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-185.8,-175.86666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,49,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-180.93333333333334,-176.93333333333334,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,50,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-179.6,-180.53333333333333,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,51,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-191.6,-174.06666666666666,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,52,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-180.86666666666667,-178.8,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,53,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-200.73333333333332,-180.0,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,54,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-195.13333333333333,-177.86666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,55,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-187.53333333333333,-174.4,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,56,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-180.66666666666666,-174.06666666666666,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,57,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-199.53333333333333,-176.53333333333333,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,58,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-179.6,-175.93333333333334,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,59,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-194.33333333333334,-174.6,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,60,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-193.4,-180.46666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,61,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-189.46666666666667,-181.6,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,62,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-187.53333333333333,-179.46666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,63,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-186.6,-175.73333333333332,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,64,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-194.86666666666667,-176.33333333333334,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,65,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-173.53333333333333,-165.4,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,66,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-192.2,-166.13333333333333,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,67,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-195.86666666666667,-176.46666666666667,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,68,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-193.4,-173.4,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),22,69,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-179.46666666666667,-176.2,1.0,0.5,103.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,0,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.028610809904235715,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,1,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,0.049726597062040384,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,2,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,0.040021832171141004,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,3,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-1000.0,-970.2666666666667,0.0,0.031620785199692754,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,4,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-1000.0,-448.53333333333336,0.0,-0.1525383570806243,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,5,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-932.7333333333333,-304.8,0.4666666666666667,0.40287699647060526,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,6,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-345.6666666666667,-267.06666666666666,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,7,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-256.73333333333335,-190.66666666666666,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,8,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-208.46666666666667,-171.06666666666666,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,9,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-186.8,-158.93333333333334,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,10,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-181.86666666666667,-158.4,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,11,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-158.46666666666667,-143.93333333333334,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,12,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-157.46666666666667,-141.2,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,13,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-147.4,-140.73333333333332,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,14,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-142.93333333333334,-131.0,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,15,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-145.6,-125.26666666666667,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,16,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-137.33333333333334,-127.06666666666666,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,17,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-143.26666666666668,-126.4,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,18,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-134.06666666666666,-122.73333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,19,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-128.2,-113.73333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,20,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-118.6,-118.0,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,21,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-134.2,-122.53333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,22,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-128.2,-123.26666666666667,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,23,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-122.06666666666666,-120.2,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,24,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-150.53333333333333,-111.33333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,25,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-129.2,-114.2,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,26,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-121.73333333333333,-120.0,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,27,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-124.2,-112.66666666666667,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,28,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-110.93333333333334,-109.53333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,29,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-128.8,-113.0,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,30,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-136.13333333333333,-116.6,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,31,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-117.13333333333334,-117.0,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,32,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-121.66666666666667,-115.8,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,33,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-121.73333333333333,-112.06666666666666,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,34,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-116.06666666666666,-115.4,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,35,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-115.2,-112.73333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,36,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-125.4,-109.8,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,37,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-116.46666666666667,-108.26666666666667,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,38,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-115.66666666666667,-107.86666666666666,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,39,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-120.66666666666667,-111.33333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,40,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-119.73333333333333,-113.93333333333334,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,41,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-125.73333333333333,-111.2,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,42,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-114.53333333333333,-103.6,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,43,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-108.06666666666666,-111.86666666666666,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,44,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-117.86666666666666,-112.93333333333334,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,45,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-115.8,-113.2,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,46,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-115.2,-111.93333333333334,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,47,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-120.86666666666666,-111.06666666666666,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,48,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-125.6,-111.6,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,49,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-114.4,-107.4,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,50,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-116.6,-116.2,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,51,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-137.33333333333334,-114.73333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,52,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-115.33333333333333,-111.06666666666666,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,53,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-122.8,-114.93333333333334,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,54,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-121.8,-108.06666666666666,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,55,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-115.13333333333334,-106.4,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,56,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-124.4,-107.86666666666666,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,57,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-123.4,-108.8,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,58,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-123.66666666666667,-110.33333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,59,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-117.4,-109.53333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,60,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-114.53333333333333,-111.53333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,61,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-120.46666666666667,-107.2,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,62,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-110.53333333333333,-110.33333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,63,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-113.93333333333334,-104.73333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,64,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-126.86666666666666,-110.33333333333333,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,65,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-115.2,-109.26666666666667,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,66,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-111.06666666666666,-107.8,1.0,0.5,96.9
high_al_1,P=60|sigma=0.1|alpha=0.2|h=(4),33,67,60,0.1,0.2,"(4,)",15,70,0.1,True,5,-116.06666666666666,-103.53333333333333,1.0,0.5,96.9
